1301108	1301790	0	2	21	66	138.9019034	4.635997859	92	55.9	0.447	3.812	0.733	0.148
1305460	1306242	0	2	10	0	3.098339719	0.103410363	91	59	-0.181	-1.609	0.569	0.014
1308948	1310927	1	1	82	65	15.54393939	0.518795409	611	42.7	-0.185	-4.38	0.485	-0.202
1311017	1311561	1	1	11	27	2.433027523	0.081204866	169	53.8	-0.172	-2.039	0.603	-0.105
1311801	1313283	1	1	40	102	16.37491571	0.546530122	447	58.8	0.015	0.299	0.638	-0.004
1313219	1313496	0	1	36	71	338.4964029	11.29767527	57	57.9	0.38	2.626	0.799	0.355
1313543	1313996	1	1	18	67	5.896475771	0.196801112	123	55.3	-0.251	-2.565	0.53	-0.212
1313925	1316051	0	1	28	14	6.059238364	0.202233486	695	57.4	0.077	1.849	0.675	0.05
1316073	1318631	0	1	33	93	10.007034	0.333995338	811	58.4	0.035	0.925	0.642	0.043
1318697	1320482	1	1	37	180	12.62430011	0.421349361	523	56.9	-0.025	-0.521	0.607	-0.009
1322804	1324371	1	1	106	52	8.167729592	0.272606609	470	56.5	0.006	0.12	0.629	-0.009
1325053	1326922	1	1	54	85	7.216042781	0.240843056	577	45.2	-0.289	-6.345	0.502	-0.201
1327997	1330141	1	2	96	0	3.486713287	0.116372742	190	55.3	-0.165	-2.092	0.53	-0.103
1330223	1330936	1	1	27	210	14.19887955	0.473902615	159	51.6	0.094	1.097	0.661	0.155
1330715	1334160	0	4	78	37	9.915554266	0.330942105	262	55.1	-0.011	-0.152	0.611	-0.026
1334099	1337029	1	3	82	24	6.520641419	0.2176333	313	56.4	0.057	0.918	0.642	-0.005
1337058	1338133	1	1	18	86	5.657063197	0.188810464	324	53.9	0.007	0.119	0.598	-0.056
1338162	1338598	0	1	20	60	5.90389016	0.197048575	119	54.3	-0.058	-0.571	0.564	-0.016
1338653	1340540	0	1	82	3	2.497351695	0.083351753	601	56.1	-0.07	-1.606	0.595	-0.055
1340607	1342517	1	1	27	84	5.993720565	0.20004676	600	57.3	0.227	5.085	0.733	0.158
1342486	1344431	0	1	26	48	115.2312436	3.845964566	624	56.5	0.141	3.232	0.69	0.074
1344451	1345999	0	1	16	132	12.44222079	0.415272272	467	58.2	-0.07	-1.402	0.613	0.011
1347160	1347917	1	1	13	7	2.222955145	0.074193478	246	59.6	-0.118	-1.711	0.587	-0.138
1348808	1349394	1	1	26	21	2.810902896	0.093816856	180	60.2	0.085	1.057	0.671	0.071
1349297	1350366	0	1	70	43	6.557009346	0.218847118	319	56.5	-0.059	-0.97	0.579	-0.024
1351551	1351887	1	1	62	47	488.4243323	16.3016784	76	55.7	0.361	2.795	0.786	0.215
1355765	1361316	1	2	22	215	6.152017291	0.20533008	569	54.4	0.008	-0.024	0.622	-0.026
1360735	1361592	1	2	73	33	17.14685315	0.57229435	114.5	54.45	-0.03	-0.365	0.583	-0.061
1361774	1366180	1	6	105	0	14.6151577	0.487796338	185.2	57.7	0.057	0.572	0.668	0.04
1366989	1368439	1	1	272	96	7.155065472	0.238807874	361	52.4	-0.291	-5.09	0.536	-0.088
1372773	1374658	0	3	19	90	28.18345705	0.940652672	173	56.3	0.096	1.134	0.642	-0.03
1374738	1375872	1	1	18	31	5.273127753	0.175996213	362	55.4	-0.052	-0.916	0.605	0.029
1375884	1377034	1	1	27	32	5.551694179	0.185293662	364	55.7	0.143	2.506	0.686	0.08
1377140	1379998	1	4	77	73	36.46589717	1.217087866	220.5	54.5	0.181	2.478	0.683	0.078
1381015	1381359	0	1	28	17	7.895652174	0.263525738	100	56.7	0.039	0.357	0.627	0.018
1381366	1383097	0	3	1	1	5.100461894	0.170233307	189.333	57.467	-0.02	-0.217	0.629	-0.025
1383140	1386095	1	2	52	15	9.800744249	0.3271102	440	58.15	0.11	2.196	0.661	0.04
1386557	1388148	1	1	30	65	2.170226131	0.072433591	499	52.3	-0.095	-1.967	0.53	-0.091
1388086	1396786	0	3	16	23	4.166532582	0.139062429	963.333	47.267	-0.171	-5.223	0.543	-0.131
1398270	1399524	0	1	25	24	6.773705179	0.226079571	402	55.4	0.051	0.923	0.661	0.055
1399637	1403251	1	5	105	148	13.7242047	0.45805984	200.4	54.02	0.035	0.469	0.622	-0.03
1404275	1405253	0	1	50	17	4.529111338	0.151163879	304	55.7	0.037	0.603	0.61	0.017
1406616	1407034	1	1	41	42	3.634844869	0.12131679	112	57.4	0.203	1.962	0.679	0.114
1407857	1408229	1	1	106	27	10.14745308	0.338681973	80	56.7	0.11	0.881	0.64	-0.068
1409535	1413261	1	1	25	129	6.002951435	0.20035485	1191	51.2	-0.07	-2.195	0.609	-0.016
1413214	1414135	0	1	153	73	14.41106291	0.480984459	232	48.7	-0.18	-2.564	0.506	-0.11
1414275	1417366	0	3	64	8	8.250323415	0.275363265	305.667	57.967	-0.084	-1.418	0.578	-0.013
1417472	1420004	1	1	68	125	25.84603237	0.862638652	780	53.7	-0.014	-0.352	0.634	-0.025
1421410	1424627	1	2	65	24	6.431013052	0.214641859	514.5	55.5	-0.035	-0.866	0.618	-0.014
1424662	1426647	1	1	23	37	5.697885196	0.190172942	642	51	-0.16	-3.712	0.546	-0.116
1429718	1430353	0	1	43	80	33.7908805	1.127806357	171	51.3	0.021	0.251	0.662	0.009
1430389	1431319	1	1	49	36	8.627282492	0.287944673	282	55.3	-0.027	-0.427	0.573	-0.025
1431081	1432779	0	2	19	204	9.643908181	0.32187563	226	56.7	-0.055	-0.511	0.621	-0.039
1432834	1434372	1	2	19	0	7.641975309	0.255059004	276	57.5	-0.051	-0.786	0.614	-0.043
1434487	1436088	0	2	22	51	12.85205993	0.428951086	238	55.8	0.274	4.925	0.706	0.121
1436135	1437889	1	1	19	197	4.629059829	0.154499765	513	56.4	-0.17	-3.56	0.545	-0.123
1443526	1445725	1	2	20	0	4.872272727	0.162617253	588	55.9	0.019	0.431	0.636	0.042
1445620	1446025	0	1	25	123	11.39655172	0.380371961	86	53.5	-0.133	-1.095	0.593	-0.035
1446148	1447570	1	1	43	51	93.29444835	3.113800835	443	52.8	-0.081	-1.546	0.602	-0.07
1447563	1450076	0	1	7	284	11.14359586	0.371929292	741	43	-0.259	-6.548	0.484	-0.139
1452599	1453210	0	1	106	128	20.05882353	0.669484439	126	53.4	0.189	1.908	0.669	-0.012
1453271	1454626	1	1	46	50	5.40560472	0.180417772	420	47.3	-0.137	-2.584	0.554	-0.093
1454558	1456115	0	2	31	35	2.622593068	0.087531816	244.5	58.1	0.049	0.725	0.636	0.051
1456183	1456829	1	1	77	42	4.939721793	0.164868437	176	59.1	-0.015	-0.183	0.628	-0.009
1456721	1457969	0	1	60	82	8.926341073	0.297926069	369	57.9	-0.037	-0.654	0.582	-0.022
1457973	1459696	1	1	84	8	6.584686775	0.219770882	544	56.6	0.004	0.081	0.596	0.005
1460822	1461926	1	1	25	57	3.177375566	0.106048268	341	56.8	0.118	1.991	0.673	0.069
1461747	1463592	0	1	21	202	55.18959913	1.842011212	541	55	0.095	2.027	0.655	0.022
1463651	1464861	0	2	44	0	10.51610239	0.350986034	150	56.9	0.145	1.646	0.639	0.092
1464879	1465717	1	1	62	21	2.789034565	0.093086977	252	56.2	-0.105	-1.547	0.565	0.009
1465539	1466463	0	1	29	170	15.10702703	0.504212997	242	57.3	0.059	0.845	0.66	0.025
1466468	1468155	0	1	60	62	52.22985782	1.743226717	522	54.7	0.129	2.751	0.639	0.055
1468096	1472018	1	2	248	35	11.10655111	0.370692884	606	58.7	-0.017	-0.122	0.614	0.002
1471869	1472216	0	1	30	111	12.08333333	0.403294023	69	54.6	-0.167	-1.294	0.568	-0.043
1472521	1476799	1	2	64	806	49.68614162	1.6583275	239.25	53.45	0.134	1.409	0.663	0.071
1474977	1479181	1	5	262	111	57.57265161	1.921548107	236.4	56.88	0.131	1.505	0.659	0.043
1479304	1482801	1	3	157	207	316.7641509	10.57233839	327	56.167	0.348	5.063	0.737	0.154
1482669	1484283	0	2	32	188	19.50650155	0.65105011	224.5	55.65	-0.071	-1.071	0.576	-0.036
1484524	1485033	1	1	25	47	49.9254902	1.666316012	146	57.3	0.091	1.016	0.698	0.109
1484899	1486739	0	1	29	126	11.31776209	0.377742274	562	56.5	-0.003	-0.063	0.648	0.048
1486943	1488162	1	1	40	121	8.647540984	0.288620822	353	58	0.068	1.175	0.615	-0.03
1488179	1488940	0	1	86	76	53.16404199	1.774406101	200	60.3	0.122	1.611	0.652	-0.015
1491575	1494080	0	1	50	221	69.41260974	2.316719226	349.5	55.7	0.095	1.985	0.622	0.06
1494133	1495110	0	1	17	40	4.132924335	0.137940719	307	61	0.048	0.778	0.645	-0.011
1497152	1498624	1	2	65	0	190.778683	6.367440217	358	55.9	0.483	8.276	0.804	0.318
1498702	1500367	0	2	25	0	10.19267707	0.340191372	140	49.5	-0.132	-1.464	0.597	-0.024
1500408	1501415	1	1	81	108	9.232142857	0.308132527	273	56.5	0.173	2.613	0.68	0.041
1501317	1502365	1	1	26	60	7.938036225	0.26494035	321	57.1	0.092	1.519	0.682	0.024
1502252	1503434	0	1	42	73	6.912087912	0.230698241	356	58.8	-0.026	-0.446	0.659	0.051
1504276	1504904	1	1	24	143	17.00476948	0.567552157	154	55.6	0.19	2.182	0.677	0.21
1506315	1508907	1	1	84	583	24.07558812	0.803548204	296	58.3	0.141	2.064	0.707	0.119
1507264	1510982	1	4	20	0	11.59317021	0.386934311	325.667	58.1	0.02	0.336	0.642	-0.002
1511592	1512599	0	2	21	0	27.80952381	0.928172255	86	56.6	0.089	0.735	0.66	-0.156
1515365	1517066	1	1	4	66	4.082843713	0.136269225	544	53.4	0.39	8.586	0.701	0.172
1517196	1518911	1	1	41	79	280.6427739	9.366749246	532	52.1	0.421	9.096	0.706	0.143
1518990	1521363	1	3	4	0	15.64153328	0.522052708	243.5	52.1	-0.179	-2.288	0.546	-0.129
1521304	1523642	0	5	0	178	3.076528431	0.102682389	149.5	44.175	-0.306	-3.295	0.44	-0.209
1528132	1530852	0	2	0	10	5.369349504	0.179207716	732	59	-0.111	-2.772	0.584	-0.036
1530873	1531147	1	1	97	64	145.1345455	4.844018878	38	54.4	0.336	1.91	0.686	0.08
1531194	1532426	0	2	28	0	13.24249797	0.441982368	218	57	0.007	0.098	0.632	0.077
1532493	1534240	1	1	112	70	4.877574371	0.162794201	522	58.8	-0.049	-1.055	0.621	0.037
1534449	1537009	0	4	97	0	6.417805545	0.214201044	223.333	57.933	-0.063	-0.459	0.615	-0.034
1536952	1537641	1	1	34	47	83.58115942	2.789609549	203	58.3	0.277	3.58	0.672	0.052
1543919	1545353	1	2	4	0	4.052961672	0.13527188	195	59.5	-0.082	-1.045	0.525	-0.106
1545278	1548124	0	4	19	104	9.871794872	0.329481589	225.75	57.375	0.057	0.857	0.661	0.021
1548123	1548681	1	1	84	271	12.95706619	0.432455781	68	60.8	0.175	1.347	0.69	0.096
1548572	1548991	0	1	61	59	392.1642857	13.08889759	100	54	0.594	5.501	0.819	0.339
1549084	1551718	0	2	0	95	14.43074004	0.481641204	300	58.4	-0.028	-0.45	0.642	0.042
1551630	1553086	1	2	112	4	5.639670556	0.188229966	223.5	57.75	0.097	1.211	0.644	0.025
1554674	1556563	0	2	50	165	25.92380952	0.865234547	252.5	54.85	0.109	1.677	0.625	-0.018
1557050	1559238	0	2	29	346	7.051621745	0.23535533	277	58.5	0.007	0.071	0.617	0.035
1559301	1560476	1	1	28	74	19.70068027	0.65753103	358	57.6	-0.058	-1.009	0.631	-0.037
1560259	1561208	0	1	30	140	7.029473684	0.234616115	260	56	-0.112	-1.655	0.593	-0.126
1561356	1563413	0	2	24	111	11.196793	0.373704802	314	56.85	0.164	2.779	0.689	0.084
1563507	1566486	1	3	25	196	14.96040268	0.499319254	301	58.5	-0.006	0.125	0.624	0.002
1566306	1568401	0	2	85	18	6.627862595	0.22121192	337	61	-0.03	-0.622	0.618	0.027
1568550	1570939	1	1	77	12	2.377824268	0.079362399	767	55.9	-0.024	-0.6	0.638	-0.028
1570869	1572358	0	1	78	107	22.66577181	0.756494094	435	60.2	-0.032	-0.62	0.649	-0.001
1572455	1583143	1	5	31	93	48.28655627	1.611614859	682	57.18	0.252	5.649	0.707	0.083
1583328	1586106	1	2	79	28	50.85462397	1.697326833	431	55.8	0.115	2.66	0.684	0.044
1586222	1588765	1	1	21	6	3.863207547	0.128938636	839	57.3	0.023	0.601	0.619	0.01
1588806	1589152	0	1	6	11	5.201729107	0.173613208	110	57	0.055	0.513	0.598	0.089
1589184	1590232	1	1	20	9	2.551954242	0.08517417	340	58.8	-0.111	-1.879	0.59	-0.01
1590742	1591646	1	1	57	32	6.280662983	0.209623766	272	49.3	-0.209	-3.179	0.525	-0.168
1592254	1596689	1	4	0	75	16.59558161	0.553895079	372	52.6	-0.177	-3.737	0.558	-0.136
1599286	1600400	0	1	19	67	5.860089686	0.195586688	343	53	0.073	1.249	0.586	-0.004
1600767	1602886	1	3	35	0	4.494339623	0.150003336	118	52.75	-0.278	-2.679	0.527	-0.108
1604265	1605813	0	1	175	54	9.36539703	0.312580026	440	55.2	0.093	1.739	0.639	-0.038
1606114	1606692	1	1	15	3	2.72193437	0.090847437	187	55.4	-0.006	-0.072	0.582	-0.087
1606701	1608004	1	1	45	2	3.028374233	0.101075191	419	53.1	-0.13	-2.422	0.538	-0.068
1608010	1608854	1	1	42	38	4.071005917	0.135874126	255	47.3	-0.198	-2.888	0.536	-0.044
1609262	1610407	0	1	51	111	32.94502618	1.099575075	328	57.3	0.436	7.126	0.812	0.247
1611200	1611886	0	1	33	60	45.87190684	1.531023382	198	57.2	0.322	4.158	0.754	0.173
1611904	1613544	1	2	2	96	30.49664839	1.017857878	237	57.95	0.131	1.855	0.658	0.02
1612909	1614539	0	1	143	555	96.76762722	3.229721851	311	55.8	0.074	1.169	0.649	-0.005
1614968	1617330	1	3	236	38	5.854422344	0.195397534	211.333	54.833	-0.121	-1.716	0.578	-0.106
1617608	1619985	0	2	289	573	58.65264929	1.957594172	234	48.75	-0.135	-1.829	0.536	-0.086
1622915	1625644	1	2	55	0	2.824175824	0.094259854	147	56.7	-0.177	-1.969	0.553	-0.052
1625361	1629480	0	4	31	341	243.9456311	8.141943313	272	57.35	0.092	0.729	0.62	-0.018
1631098	1636599	1	3	241	32	6.177571792	0.206182989	562.333	53.167	-0.032	-0.354	0.607	0.006
1640228	1642171	0	1	138	33	7.031893004	0.234696862	591	56.3	0.059	1.323	0.661	0.013
1641908	1643031	0	1	20	264	11.92615658	0.398048083	280	57.7	0.056	0.872	0.644	-0.011
1643974	1644454	0	1	18	37	3.725571726	0.124344895	142	57	-0.002	-0.02	0.641	-0.027
1646774	1648244	0	1	33	49	3.937457512	0.131416807	463	56.1	-0.082	-1.64	0.609	-0.03
1648183	1648786	1	1	27	40	4.663907285	0.155662836	179	56.4	0.087	1.08	0.595	0.043
1648682	1651079	0	2	93	0	4.205170976	0.140352027	262	56.7	-0.008	-0.122	0.599	-0.098
1651266	1652698	1	1	93	29	3.284019539	0.109607624	437	57.6	-0.018	-0.354	0.636	0.046
1652273	1655943	0	1	109	459	15.46908199	0.516296964	503.5	55.15	-0.021	-0.237	0.59	0.014
1655952	1659057	0	3	35	29	15.76915647	0.526312267	337.333	58.6	0.028	0.3	0.653	0.033
1659081	1667052	1	9	38	22	22.17561465	0.740134581	282.444	57.833	0.073	0.979	0.656	0.033
1667029	1667252	0	1	21	29	4.15625	0.138719237	58	57.5	0.179	1.188	0.694	-0.066
1668103	1670627	1	2	33	2	6.363960396	0.212403906	413.5	59.35	0.052	1.013	0.653	0.053
1671435	1672079	1	1	16	68	18.63410853	0.62193307	187	45.8	-0.12	-1.49	0.557	-0.014
1675408	1678942	1	1	48	73	13.90212164	0.463998006	1138	53.3	0.096	2.943	0.648	0.013
1678900	1681905	0	3	0	77	29.84065203	0.995963306	284.5	56.2	-0.051	-0.245	0.604	-0.041
1682020	1683649	1	4	22	100	95.1	3.17406303	122.5	59.725	0.121	1.049	0.661	0.078
1683717	1687517	1	4	35	73	24.10313076	0.804467469	308.25	57.675	0.046	0.921	0.634	0.022
1687415	1689171	0	1	19	169	13.02731929	0.434800552	523	55.6	0.157	3.24	0.693	0.072
1689686	1692216	1	1	35	24	6.517186883	0.217518002	824	57.1	-0.019	-0.503	0.628	-0.009
1692937	1696895	0	4	43	48	9.218236929	0.307668402	311.75	56.25	-0.059	-1.003	0.597	-0.033
1697090	1698712	1	2	162	0	6.006161429	0.200461987	240	49.4	-0.027	-0.374	0.562	-0.057
1698910	1700855	1	3	23	83	31.04162384	1.03604701	194	55.433	0.005	-0.102	0.601	-0.005
1701302	1702294	1	1	67	203	16.22960725	0.541680298	241	49.8	-0.196	-2.764	0.545	-0.145
1701459	1705066	0	1	53	654	290.4659091	9.694606767	288.333	51.4	-0.154	-1.617	0.536	-0.056
1706655	1707784	1	2	30	8	18.48584071	0.616984475	151.5	57.15	0.051	0.228	0.651	-0.062
1707859	1708435	1	1	22	21	6.993067591	0.233401023	178	54.1	0.014	0.166	0.64	0.036
1708634	1710268	1	2	31	18	4.775535168	0.159388534	262	56.7	-0.176	-2.541	0.528	-0.107
1714281	1716206	1	2	67	20	20.00674974	0.667746422	274	54.1	-0.015	-0.205	0.601	-0.003
1716091	1716665	0	1	27	98	9.51826087	0.317682018	150	56.4	-0.107	-1.206	0.57	-0.077
1716762	1717589	1	1	26	85	19.00603865	0.634346631	239	55.2	0.118	1.646	0.673	0.078
1717649	1720995	0	1	49	58	4.470271885	0.14920005	1080	56.1	0.085	2.549	0.674	0.059
1720997	1723930	1	2	61	498	7.526925699	0.251219102	396.5	56.05	-0.104	-1.792	0.588	-0.051
1723520	1724767	0	1	31	20	2.463942308	0.082236679	399	54.6	-0.077	-1.424	0.568	-0.006
1725862	1728245	0	1	164	57	21.68708054	0.723829238	721	54.3	-0.057	-1.38	0.617	-0.007
1728435	1728844	1	1	18	170	11.24634146	0.375358535	74	51.8	0.144	1.086	0.705	0.155
1728772	1729291	0	1	45	16	6.286538462	0.209819867	153	56.6	0.203	2.292	0.731	0.173
1729275	1730964	1	2	109	0	6.134319527	0.204739399	216	55.2	0.014	0.195	0.647	0.031
1731096	1731884	1	1	63	162	26.60329531	0.887913103	188	55	-0.074	-0.938	0.576	-0.041
1731741	1733268	0	1	21	70	4.458769634	0.14881615	479	57.5	0.151	2.998	0.693	0.086
1733767	1735108	1	2	23	4	5.274217586	0.176032587	218.5	60.4	0.024	0.354	0.659	-0.027
1735117	1735893	0	1	34	38	8.74002574	0.291707598	235	56.3	0.122	1.694	0.665	0.058
1742428	1743365	1	1	80	132	21.41364606	0.714703074	242	60.1	-0.023	-0.323	0.641	-0.017
1743034	1744202	0	2	36	155	32.95808383	1.100010888	163	59.55	0.089	0.88	0.654	0.005
1744235	1747153	0	2	0	46	17.12504282	0.571566407	248.667	58.4	-0.062	-0.807	0.623	-0.018
1747227	1747677	1	1	25	87	52.31929047	1.746211626	113	54.3	0.142	1.365	0.66	0.071
1747623	1748937	0	1	79	219	11.05855513	0.369090967	339	54.4	0.061	1.032	0.653	0
1749060	1752913	1	5	16	51	6.318111053	0.210873635	241.2	55.8	0.055	1.044	0.633	-0.01
1759331	1759891	0	1	72	87	3.024955437	0.100961085	134	54	0.151	1.626	0.657	0.064
1759881	1762521	1	1	49	15	3.277167739	0.109378938	859	58.5	0.068	1.853	0.658	0.09
1762603	1763702	1	1	36	65	5.966363636	0.199133693	333	47.6	-0.101	-1.701	0.563	-0.079
1763620	1764576	0	1	124	92	11.11180773	0.370868329	247	58.8	0.03	0.439	0.626	0.043
1764869	1765439	1	1	218	11	8.486865149	0.283258096	114	55.8	-0.193	-1.866	0.544	-0.121
1765427	1767876	0	2	27	37	3.711428571	0.123872852	389	56.5	-0.025	-0.51	0.618	-0.021
1767933	1768738	1	2	20	56	7.398263027	0.246924849	112.5	55.45	-0.089	-0.394	0.575	-0.044
1772008	1772859	1	1	16	26	5.136150235	0.171424444	270	59.3	-0.097	-1.472	0.548	-0.006
1772884	1775466	1	2	62	40	37.85288424	1.263380026	385.5	55.9	0.247	0.6	0.685	0.154
1775488	1776141	1	1	145	77	10.33639144	0.344987991	144	56.9	-0.015	-0.161	0.597	-0.082
1776146	1778297	1	1	53	71	3.621282528	0.120864132	676	53.7	0.007	0.174	0.616	0.018
1780025	1781245	1	3	23	27	26.10647011	0.871331037	130	57.867	0.067	0.602	0.653	0.006
1781278	1782368	1	1	39	149	5.621448213	0.187621777	301	57.5	-0.02	-0.309	0.606	0.004
1783194	1783922	0	1	19	56	4.934156379	0.164682685	218	58.4	0.034	0.463	0.64	0.018
1783934	1791965	0	4	169	5	7.714890438	0.257492624	643.75	55.5	0.027	0.278	0.625	-0.022
1791726	1792396	1	1	226	4	6.704918033	0.223783727	147	54	0.049	0.547	0.621	0.036
1792715	1793937	0	1	21	497	2719.554374	90.76800207	235	54.8	-0.032	-0.456	0.601	0.02
1794074	1795238	0	1	10	69	3.709871245	0.123820875	362	54.3	0.178	3.063	0.674	0.048
1797041	1797466	0	1	80	37	7.542253521	0.251730684	103	45.3	-0.197	-1.82	0.528	-0.01
1797539	1799110	1	1	77	43	3.597328244	0.120064633	484	51.2	-0.162	-3.259	0.539	-0.133
1799112	1800252	0	2	33	7	4.164767748	0.139003526	179	54.55	-0.052	-0.682	0.589	-0.017
1800351	1802660	1	3	21	20	3.442857143	0.114908997	246.667	59.5	0.072	0.841	0.663	0.13
1802674	1804354	0	3	135	12	11.57882213	0.386455429	171.333	56.667	0.015	0.121	0.638	-0.014
1804240	1810159	1	6	155	17	21.23783784	0.708835288	311.333	55.767	0.106	1.905	0.681	0.056
1809971	1812762	0	2	227	212	16.83560172	0.561906004	390.5	56.75	-0.016	-0.138	0.615	-0.037
1812770	1813884	1	1	44	51	135.8143498	4.532947494	340	54.7	0.381	6.37	0.74	0.222
1814067	1815833	1	2	25	0	28.97679683	0.967131226	395	56.2	0.199	3.558	0.714	0.15
1815766	1817589	0	2	27	82	54.50219298	1.819068305	251.5	55.65	0.133	2.041	0.653	0.046
1817563	1818980	0	1	18	215	27.27503526	0.910333134	395	55.6	0.038	0.695	0.641	0.074
1818720	1820856	0	4	78	270	51.16237716	1.707598421	145.5	55.2	0.014	0.204	0.622	-0.007
1819058	1821771	0	1	1	696	46.54826824	1.553597659	144.75	54.475	0.049	0.705	0.63	-0.007
1821783	1824524	0	4	13	107	7.412472648	0.24739911	219	57.125	0.033	0.151	0.635	0.003
1824612	1825011	1	1	36	76	91.3775	3.049820658	96	52.8	-0.152	-1.357	0.578	-0.009
1824997	1826452	0	2	0	185	15.16346154	0.506096558	362	59.5	0.049	0.859	0.655	0.012
1826511	1827645	1	1	17	26	7.420264317	0.247659166	364	60.9	-0.068	-1.192	0.593	-0.018
1827768	1831846	1	3	32	0	10.73498406	0.358291441	530.5	58.1	0.032	0.734	0.621	-0.007
1832881	1835490	0	2	0	117	6.010727969	0.2006144	344	48.3	-0.131	-2.26	0.561	-0.104
1835596	1836928	1	2	0	134	5.384096024	0.179699896	129	53.2	0.037	0.38	0.654	0.07
1836728	1837057	0	1	10	23	2.975757576	0.099319055	99	60.9	-0.088	-0.808	0.639	-0.097
1837129	1840650	1	5	33	0	45.91567291	1.532484121	186	57.125	0.257	2.498	0.679	0.057
1840716	1842018	1	2	26	20	10.72831926	0.358068996	202	50.65	-0.067	-1.163	0.57	-0.031
1841918	1843893	0	1	24	92	8.052125506	0.268748201	620	56.9	0.123	2.834	0.681	0.106
1847416	1849152	0	2	31	52	76.05354059	2.538367313	261.5	55	0.376	5.457	0.792	0.298
1852455	1853695	1	1	74	384	50.97260274	1.7012645	261	54.4	-0.146	-2.131	0.584	-0.024
1853308	1854753	0	3	24	0	15.94052559	0.532031892	168.5	58.95	0.025	0.323	0.655	0.019
1859983	1861873	1	2	49	63	9.269698572	0.309385989	295.5	53.85	-0.02	-0.2	0.628	-0.017
1861754	1863111	0	1	45	77	7.122238586	0.237712242	412	54.9	-0.118	-2.196	0.571	-0.095
1863269	1865946	1	3	21	0	15.6004481	0.520681447	217.5	55.9	0.112	1.844	0.678	0.039
1865914	1866766	0	2	17	65	18.3950762	0.613955114	126.5	56.3	0.152	1.623	0.677	0.003
1866842	1867510	1	1	31	134	6.801195815	0.2269971	168	58.9	-0.002	-0.025	0.6	0.03
1868856	1870562	1	2	84	107	27.51552431	0.91835971	257.5	57.35	-0.012	-0.496	0.629	0.024
1871421	1873828	0	2	46	102	11.99584718	0.40037408	342.5	54.05	0.034	0.32	0.61	-0.026
1873092	1874433	0	1	36	259	28.39567809	0.947735773	164.5	53.55	-0.035	-0.503	0.566	-0.041
1875250	1876277	1	2	18	34	5.391050584	0.179932012	153.5	55.55	-0.047	-0.53	0.616	-0.023
1876996	1880829	1	2	29	119	20.62519562	0.688387707	578.5	55.75	0.021	0.459	0.648	0.065
1880853	1884231	1	1	128	137	5.579461379	0.186220422	1038	41.4	-0.323	-9.571	0.464	-0.166
1883576	1884388	0	1	14	520	42.96186962	1.433897814	93	55.2	-0.133	-1.175	0.51	-0.138
1884286	1886374	0	1	24	148	90.26089038	3.012552631	639	46.6	-0.136	-3.127	0.582	-0.087
1886477	1891859	0	4	71	0	4.430614899	0.147876456	504	56.633	0.077	0.933	0.661	0.007
1892931	1893788	0	1	53	76	454.7575758	15.17801482	243	56.5	0.229	3.381	0.66	0.074
1893887	1894538	1	2	17	35	55.99846626	1.869008007	95.5	53.15	0.086	0.675	0.642	0.032
1894377	1895648	0	2	18	123	20.20518868	0.674369531	187.5	57.85	-0.049	-0.722	0.624	-0.009
1895669	1896322	1	1	38	97	5.55351682	0.185354494	173	58.4	0.013	0.159	0.614	-0.012
1896895	1898977	1	3	392	2	22.30340855	0.744399837	184	59.3	-0.014	-0.197	0.622	-0.003
1899156	1899580	0	1	30	71	205.4	6.855442128	108	48.8	-0.041	-0.379	0.61	-0.077
1899697	1901674	0	1	73	159	513.2057634	17.12878486	269	56	0.227	3.151	0.687	0.071
1901752	1903694	1	3	20	37	9.639732373	0.321736258	205	57.333	-0.025	-0.38	0.625	0.028
1903434	1906834	0	4	0	224	18.92149368	0.631524853	245	57.6	0.076	1.171	0.684	0.049
1906858	1907461	0	1	35	62	7.117549669	0.237555744	169	57.2	0.116	1.394	0.711	0.112
1910190	1911590	0	2	32	35	4.299785867	0.143509899	222.5	59.3	0.049	0.477	0.624	0.048
1911628	1911941	1	1	24	62	25.11146497	0.838121689	76	53.9	-0.049	-0.379	0.627	-0.104
1911935	1913842	0	1	35	43	31.30870021	1.044960966	610	56.9	0.211	4.725	0.695	0.08
1913096	1916102	0	2	266	760	30.70169604	1.02470156	327.5	57.6	0.105	1.748	0.64	0.043
1916535	1917884	1	1	85	68	62.41851852	2.083284038	399	52.5	-0.071	-1.286	0.576	-0.076
1919135	1922222	1	3	229	40	9.403173575	0.313840858	311	47.333	-0.226	-3.756	0.51	-0.176
1925682	1926741	0	1	40	153	3.498113208	0.116753226	289	55.1	-0.188	-2.958	0.536	-0.035
1926805	1930559	1	2	88	73	36.28335553	1.210995346	578.5	49.85	-0.006	-1.307	0.604	0.001
1930340	1931204	0	1	22	135	12.37687861	0.413091407	236	54.4	-0.086	-1.199	0.615	-0.026
1931311	1932628	0	1	23	29	4.528072838	0.151129218	422	57.8	-0.057	-1.066	0.643	-0.04
1932612	1935312	1	3	153	137	13.9955572	0.467116516	266	56.833	-0.105	-1.417	0.58	-0.051
1935448	1936395	1	1	24	3	6.143459916	0.205044469	307	59.2	0.107	1.72	0.7	0.143
1936282	1936826	0	1	27	107	6.634862385	0.221445546	137	60.8	-0.12	-1.318	0.58	-0.072
1938197	1942984	0	2	170	83	12.8091061	0.427517457	756.5	59.45	0.024	0.699	0.63	0.008
